# imp 軸 ID 網羅 + 3 段確認証跡 (生成: 2026-05-02T16:46:01+09:00)
# 走査: docs/05_実装, パターン: IMP-[A-Z]+-[A-Z]+-[0-9]+
# 列挙 ID 数: 718
# 走査範囲: docs / impl(src infra deploy tools examples) / tests(tests + src 内 test ファイル)
# SHIP_STATUS 動作証跡: docs/SHIP_STATUS.md 内で検証済 / 実機 / round-trip 等のキーワード共起
# 判定列は空欄。Claude は分類材料のみ提示、PASS / PARTIAL / FAIL の判定は人間が AUDIT.md で行う

id | docs_refs | impl_refs | test_refs | ship_verified_kw | classification_material
IMP-BUILD-DS-043 | 2 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-BUILD-DS-044 | 2 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-BUILD-DS-045 | 2 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-BUILD-DS-046 | 2 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-BUILD-DS-047 | 2 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-BUILD-DS-048 | 5 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-BUILD-GM-020 | 6 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-BUILD-GM-021 | 6 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-BUILD-GM-022 | 6 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-BUILD-GM-023 | 6 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-BUILD-GM-024 | 6 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-BUILD-GM-025 | 4 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-BUILD-GM-026 | 9 | 3 | 0 | 0 | 2-stage (docs+impl, no test/ship evidence)
IMP-BUILD-GM-027 | 5 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-BUILD-GM-028 | 5 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-BUILD-PF-050 | 7 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-BUILD-PF-051 | 2 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-BUILD-PF-052 | 2 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-BUILD-PF-053 | 2 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-BUILD-PF-054 | 2 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-BUILD-PF-055 | 2 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-BUILD-PF-056 | 2 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-BUILD-PF-057 | 2 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-BUILD-PF-058 | 5 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-BUILD-POL-001 | 7 | 1 | 0 | 0 | 2-stage (docs+impl, no test/ship evidence)
IMP-BUILD-POL-002 | 9 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-BUILD-POL-003 | 7 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-BUILD-POL-004 | 17 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-BUILD-POL-005 | 8 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-BUILD-POL-006 | 8 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-BUILD-POL-007 | 12 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-BUILD-POL-008 | 5 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-BUILD-POL-009 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-BUILD-TP-030 | 6 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-BUILD-TP-031 | 2 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-BUILD-TP-032 | 2 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-BUILD-TP-033 | 2 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-BUILD-TP-034 | 2 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-BUILD-TP-035 | 3 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-BUILD-TP-036 | 2 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-BUILD-TP-037 | 2 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-BUILD-TP-038 | 5 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-CI-BP-070 | 10 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-CI-BP-071 | 6 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-CI-BP-072 | 6 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-CI-BP-073 | 6 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-CI-BP-074 | 4 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-CI-BP-075 | 6 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-CI-BP-076 | 5 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-CI-BP-077 | 6 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-CI-BP-078 | 5 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-CI-HAR-040 | 6 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-CI-HAR-041 | 4 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-CI-HAR-042 | 6 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-CI-HAR-043 | 6 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-CI-HAR-044 | 6 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-CI-HAR-045 | 6 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-CI-HAR-046 | 9 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-CI-HAR-047 | 5 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-CI-HAR-048 | 6 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-CI-HAR-049 | 6 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-CI-HAR-050 | 6 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-CI-HAR-051 | 6 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-CI-HAR-052 | 5 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-CI-HAR-100 | 1 | 1 | 0 | 0 | 2-stage (docs+impl, no test/ship evidence)
IMP-CI-LCDT-080 | 8 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-CI-LCDT-081 | 6 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-CI-LCDT-082 | 6 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-CI-LCDT-083 | 5 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-CI-LCDT-084 | 4 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-CI-MR-001 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-CI-MR-002 | 1 | 3 | 0 | 0 | 2-stage (docs+impl, no test/ship evidence)
IMP-CI-MR-003 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-CI-MR-004 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-CI-MR-005 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-CI-MR-006 | 1 | 5 | 0 | 0 | 2-stage (docs+impl, no test/ship evidence)
IMP-CI-PF-030 | 9 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-CI-PF-031 | 6 | 1 | 0 | 0 | 2-stage (docs+impl, no test/ship evidence)
IMP-CI-PF-032 | 7 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-CI-PF-033 | 4 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-CI-PF-034 | 8 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-CI-PF-035 | 6 | 2 | 1 | 0 | 3-stage-candidate (docs+impl+evidence)
IMP-CI-PF-036 | 9 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-CI-PF-037 | 6 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-CI-PF-038 | 5 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-CI-POL-001 | 6 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-CI-POL-002 | 8 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-CI-POL-003 | 7 | 1 | 0 | 0 | 2-stage (docs+impl, no test/ship evidence)
IMP-CI-POL-004 | 3 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-CI-POL-005 | 5 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-CI-POL-006 | 6 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-CI-POL-007 | 4 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-CI-POL-008 | 5 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-CI-POL-009 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-CI-QG-060 | 10 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-CI-QG-061 | 6 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-CI-QG-062 | 7 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-CI-QG-063 | 6 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-CI-QG-064 | 6 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-CI-QG-065 | 6 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-CI-QG-066 | 7 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-CI-QG-067 | 6 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-CI-QG-068 | 5 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-CI-RWF-010 | 14 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-CI-RWF-011 | 7 | 1 | 0 | 0 | 2-stage (docs+impl, no test/ship evidence)
IMP-CI-RWF-012 | 7 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-CI-RWF-013 | 4 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-CI-RWF-014 | 6 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-CI-RWF-015 | 6 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-CI-RWF-016 | 7 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-CI-RWF-017 | 9 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-CI-RWF-018 | 7 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-CI-RWF-019 | 9 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-CI-RWF-020 | 7 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-CI-RWF-021 | 7 | 2 | 0 | 0 | 2-stage (docs+impl, no test/ship evidence)
IMP-CI-RWF-022 | 5 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-CODEGEN-BUF-010 | 6 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-CODEGEN-BUF-011 | 4 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-CODEGEN-BUF-012 | 4 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-CODEGEN-BUF-013 | 4 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-CODEGEN-BUF-014 | 8 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-CODEGEN-BUF-015 | 8 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-CODEGEN-BUF-016 | 7 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-CODEGEN-BUF-017 | 6 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-CODEGEN-BUF-018 | 5 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-CODEGEN-GLD-040 | 5 | 1 | 0 | 0 | 2-stage (docs+impl, no test/ship evidence)
IMP-CODEGEN-GLD-041 | 6 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-CODEGEN-GLD-042 | 6 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-CODEGEN-GLD-043 | 6 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-CODEGEN-GLD-044 | 6 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-CODEGEN-GLD-045 | 6 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-CODEGEN-GLD-046 | 6 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-CODEGEN-GLD-047 | 6 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-CODEGEN-GLD-048 | 5 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-CODEGEN-OAS-020 | 6 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-CODEGEN-OAS-021 | 6 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-CODEGEN-OAS-022 | 6 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-CODEGEN-OAS-023 | 4 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-CODEGEN-OAS-024 | 4 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-CODEGEN-OAS-025 | 7 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-CODEGEN-OAS-026 | 7 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-CODEGEN-OAS-027 | 6 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-CODEGEN-OAS-028 | 5 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-CODEGEN-POL-001 | 8 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-CODEGEN-POL-002 | 3 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-CODEGEN-POL-003 | 7 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-CODEGEN-POL-004 | 6 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-CODEGEN-POL-005 | 7 | 1 | 0 | 0 | 2-stage (docs+impl, no test/ship evidence)
IMP-CODEGEN-POL-006 | 4 | 1 | 0 | 0 | 2-stage (docs+impl, no test/ship evidence)
IMP-CODEGEN-POL-007 | 3 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-CODEGEN-POL-008 | 5 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-CODEGEN-POL-009 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-CODEGEN-SCF-030 | 10 | 8 | 0 | 0 | 2-stage (docs+impl, no test/ship evidence)
IMP-CODEGEN-SCF-031 | 10 | 2 | 0 | 0 | 2-stage (docs+impl, no test/ship evidence)
IMP-CODEGEN-SCF-032 | 6 | 1 | 0 | 0 | 2-stage (docs+impl, no test/ship evidence)
IMP-CODEGEN-SCF-033 | 11 | 1 | 0 | 0 | 2-stage (docs+impl, no test/ship evidence)
IMP-CODEGEN-SCF-034 | 8 | 1 | 0 | 0 | 2-stage (docs+impl, no test/ship evidence)
IMP-CODEGEN-SCF-035 | 6 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-CODEGEN-SCF-036 | 6 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-CODEGEN-SCF-037 | 6 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-CODEGEN-SCF-038 | 5 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-DEP-LIC-030 | 7 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-DEP-LIC-031 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-DEP-LIC-032 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-DEP-LIC-033 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-DEP-LIC-034 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-DEP-LIC-035 | 4 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-DEP-LIC-036 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-DEP-LIC-037 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-DEP-POL-001 | 5 | 1 | 0 | 0 | 2-stage (docs+impl, no test/ship evidence)
IMP-DEP-POL-002 | 2 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-DEP-POL-003 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-DEP-POL-004 | 4 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-DEP-POL-005 | 4 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-DEP-POL-006 | 3 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-DEP-POL-007 | 3 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-DEP-REN-010 | 8 | 1 | 0 | 0 | 2-stage (docs+impl, no test/ship evidence)
IMP-DEP-REN-011 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-DEP-REN-012 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-DEP-REN-013 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-DEP-REN-014 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-DEP-REN-015 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-DEP-REN-016 | 2 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-DEP-REN-017 | 2 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-DEP-REN-018 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-DEP-REN-019 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-DEP-SBM-020 | 7 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-DEP-SBM-021 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-DEP-SBM-022 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-DEP-SBM-023 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-DEP-SBM-024 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-DEP-SBM-025 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-DEP-SBM-026 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-DEP-SBM-027 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-DEV-BSN-040 | 10 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-DEV-BSN-041 | 6 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-DEV-BSN-042 | 5 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-DEV-BSN-043 | 7 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-DEV-BSN-044 | 6 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-DEV-BSN-045 | 4 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-DEV-BSN-046 | 4 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-DEV-BSN-047 | 7 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-DEV-BSN-048 | 5 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-DEV-BSN-049 | 4 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-DEV-DC-010 | 6 | 3 | 0 | 0 | 2-stage (docs+impl, no test/ship evidence)
IMP-DEV-DC-011 | 5 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-DEV-DC-012 | 7 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-DEV-DC-013 | 7 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-DEV-DC-014 | 8 | 2 | 0 | 0 | 2-stage (docs+impl, no test/ship evidence)
IMP-DEV-DC-015 | 7 | 3 | 0 | 0 | 2-stage (docs+impl, no test/ship evidence)
IMP-DEV-DC-016 | 6 | 3 | 0 | 0 | 2-stage (docs+impl, no test/ship evidence)
IMP-DEV-DC-017 | 7 | 1 | 0 | 0 | 2-stage (docs+impl, no test/ship evidence)
IMP-DEV-DC-018 | 4 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-DEV-ENV-060 | 7 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-DEV-ENV-061 | 4 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-DEV-ENV-062 | 4 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-DEV-ENV-063 | 4 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-DEV-ENV-064 | 4 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-DEV-ENV-065 | 4 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-DEV-GP-020 | 8 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-DEV-GP-021 | 4 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-DEV-GP-022 | 6 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-DEV-GP-023 | 7 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-DEV-GP-024 | 7 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-DEV-GP-025 | 7 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-DEV-GP-026 | 6 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-DEV-GP-027 | 4 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-DEV-ONB-050 | 8 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-DEV-ONB-051 | 8 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-DEV-ONB-052 | 7 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-DEV-ONB-053 | 7 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-DEV-ONB-054 | 7 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-DEV-ONB-055 | 6 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-DEV-ONB-056 | 5 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-DEV-ONB-057 | 6 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-DEV-ONB-058 | 4 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-DEV-ONB-059 | 7 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-DEV-POL-001 | 8 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-DEV-POL-002 | 5 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-DEV-POL-003 | 5 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-DEV-POL-004 | 7 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-DEV-POL-005 | 3 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-DEV-POL-006 | 13 | 6 | 0 | 0 | 2-stage (docs+impl, no test/ship evidence)
IMP-DEV-POL-007 | 5 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-DEV-SO-030 | 11 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-DEV-SO-031 | 4 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-DEV-SO-032 | 6 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-DEV-SO-033 | 6 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-DEV-SO-034 | 7 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-DEV-SO-035 | 5 | 1 | 0 | 0 | 2-stage (docs+impl, no test/ship evidence)
IMP-DEV-SO-036 | 6 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-DEV-SO-037 | 6 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-DEV-SO-038 | 4 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-DIR-COMM-111 | 5 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-DIR-COMM-112 | 5 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-DIR-COMM-113 | 5 | 11 | 0 | 0 | 2-stage (docs+impl, no test/ship evidence)
IMP-DIR-COMM-114 | 6 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-DIR-COMM-115 | 6 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-DIR-COMM-116 | 6 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-DIR-COMM-117 | 3 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-DIR-COMM-125 | 2 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-DIR-INFRA-071 | 8 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-DIR-INFRA-072 | 6 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-DIR-INFRA-073 | 7 | 1 | 0 | 0 | 2-stage (docs+impl, no test/ship evidence)
IMP-DIR-INFRA-074 | 7 | 1 | 0 | 0 | 2-stage (docs+impl, no test/ship evidence)
IMP-DIR-INFRA-075 | 6 | 4 | 0 | 0 | 2-stage (docs+impl, no test/ship evidence)
IMP-DIR-INFRA-076 | 6 | 5 | 0 | 0 | 2-stage (docs+impl, no test/ship evidence)
IMP-DIR-INFRA-077 | 6 | 3 | 0 | 0 | 2-stage (docs+impl, no test/ship evidence)
IMP-DIR-INFRA-078 | 6 | 3 | 0 | 0 | 2-stage (docs+impl, no test/ship evidence)
IMP-DIR-INFRA-079 | 3 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-DIR-INFRA-083 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-DIR-INFRA-087 | 1 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-DIR-INFRA-090 | 2 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-DIR-OPS-091 | 10 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-DIR-OPS-092 | 7 | 3 | 0 | 0 | 2-stage (docs+impl, no test/ship evidence)
IMP-DIR-OPS-093 | 5 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-DIR-OPS-094 | 5 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-DIR-OPS-095 | 7 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-DIR-OPS-096 | 6 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-DIR-OPS-097 | 5 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-DIR-OPS-098 | 3 | 0 | 0 | 0 | docs-only (impl 不在)
IMP-DIR-OPS-110 | 2 | 0 | 0 | 0 | docs-only (impl 不在)
